id,latitude,longitude,scientific,university
150480508,25.01600702,121.538121,Ilex maximowicziana,NTU
150480510,25.01600702,121.538121,Cerbera manghas,NTU
150480511,25.01600702,121.538121,Diospyros eriantha,NTU
150480513,25.01600702,121.538121,Ardisia squamulosa,NTU
150480514,25.01600702,121.538121,Diospyros vaccinioides,NTU
150480516,25.01600702,121.538121,Ligustrum japonicum,NTU
150480517,25.01600702,121.538121,Cephalanthus tetrandra,NTU
150480518,25.01600702,121.538121,Gardenia jasminoides,NTU
150480520,25.01600702,121.538121,Adiantum capillus-veneris,NTU
150480521,25.01600702,121.538121,Lepisorus thunbergianus,NTU
150480522,25.01600702,121.538121,Pteris multifida,NTU
150480524,25.01600702,121.538121,Thunbergia alata,NTU
150480525,25.01600702,121.538121,Lepidagathis inaequalis,NTU
150480526,25.01600702,121.538121,Coleus scutellarioides,NTU
150481455,25.01701139,121.53656,Rhododendron oldhamii,NTU
150488068,25.01659996,121.5393826,,NTU
150495380,25.01663207,121.5403932,Lupinus polyphyllus,NTU
150530264,25.01990293,121.5429492,Hibiscus,NTU
150540245,25.0179305,121.5389867,Mazus fauriei,NTU
150540294,25.01548888,121.53563,Nephrolepis cordifolia,NTU
150540341,25.015525,121.5356367,Davallia griffithiana,NTU
150540364,25.01542222,121.535575,Psilotum nudum,NTU
150540415,25.01538888,121.5355533,Ajuga taiwanensis,NTU
150540450,25.01548055,121.53553,Scutellaria barbata,NTU
150540670,25.01549445,121.5355083,Acanthaceae,NTU
150540699,25.01570278,121.53553,Ficus virgata,NTU
150540846,25.01529445,121.53537,Pyrrosia lingua,NTU
150541261,25.01536667,121.5353867,Drynaria roosii,NTU
150551404,25.01674301,121.5386387,Ficus pumila,NTU
150551500,25.01675729,121.5387346,Persicaria chinensis,NTU
150551742,25.01676276,121.5387731,Magnoliopsida,NTU
150551900,25.01675304,121.5387544,Rivina humilis,NTU
150552134,25.01654401,121.5387792,Mazus fauriei,NTU
150552399,25.01645499,121.5386722,Clematis grata,NTU
150552724,25.0160509,121.5393277,Causonis japonica,NTU
150553091,25.0167585,121.5392928,Cinnamomum burmanni,NTU
150554625,25.01634167,121.5398861,Ampelopsis glandulosa hancei,NTU
150554626,25.01576389,121.5410833,Machilus zuihoensis,NTU
150554627,25.01585833,121.5413194,Polyspora axillaris,NTU
150554628,25.01616944,121.5417472,Cissus verticillata,NTU
150554629,25.01633333,121.5419778,Faboideae,NTU
150554630,25.01643056,121.5418778,Faboideae,NTU
150554631,25.01653611,121.5417722,Anredera cordifolia,NTU
150554632,25.01651944,121.5418333,Ligustrum sinense,NTU
150554633,25.01658056,121.5419306,Nephrolepis brownii,NTU
150554634,25.01664444,121.5419167,Paederia foetida,NTU
150554635,25.01585556,121.54165,Diplazium esculentum,NTU
150554636,25.01599444,121.5418083,Ficus pumila pumila,NTU
150554637,25.016,121.5418083,Ficus vaccinioides,NTU
150554638,25.01589444,121.5419222,Sambucus javanica,NTU
150554639,25.01592778,121.542075,Ficus pumila pumila,NTU
150554640,25.01580556,121.5419833,Ficus vaccinioides,NTU
150554643,25.01525,121.541625,Boehmeria nivea tenacissima,NTU
150554646,25.01533056,121.5416194,Lygodium japonicum,NTU
150554647,25.01533611,121.5416111,Syngonium angustatum,NTU
150554648,25.01516389,121.5413972,Angelonia salicariifolia,NTU
150554649,25.01515556,121.5415194,Megaskepasma erythrochlamys,NTU
150554650,25.01572222,121.5413194,Paederia foetida,NTU
150554651,25.01607222,121.5417778,Phyllanthus tenellus,NTU
150554652,25.01566944,121.5414722,Ludwigia octovalvis,NTU
150554654,25.01620278,121.5414806,Paederia foetida,NTU
150554655,25.01609167,121.5406417,Saururus chinensis,NTU
150555670,25.01598161,121.5377963,Plagiomnium,NTU
150555824,25.0183555,121.5412617,Trifolium repens,NTU
150556587,25.01614505,121.5383602,Bryopsida,NTU
150557581,25.01883936,121.541221,Ixeris chinensis,NTU
150557619,25.01958553,121.5411818,Calyptocarpus vialis,NTU
150557679,25.01825391,121.5412723,Trifolium repens,NTU
150557734,25.01662786,121.5398655,Solanum diphyllum,NTU
150557808,25.01663363,121.5398598,Ipomoea cairica,NTU
150558279,25.0194287,121.5378512,Morus indica,NTU
150558511,25.01907727,121.5378614,Clematis grata,NTU
150558518,25.0187496,121.5373974,Hydrocotyle batrachium,NTU
150558544,25.0188624,121.5374214,Grona triflora,NTU
150558679,25.01948316,121.537272,Soliva sessilis,NTU
150559256,25.0198718,121.5379338,Dichrocephala integrifolia,NTU
150559291,25.02011461,121.5381431,Bryophyta,NTU
150560726,25.0168216,121.5387015,Thunbergia alata,NTU
150560869,25.0176074,121.5380307,Persicaria chinensis,NTU
150573646,25.020308,121.537716,Alcedo atthis,NTU
150573648,25.020308,121.537716,Alcedo atthis,NTU
150573649,25.020308,121.537716,Zosterops simplex,NTU
150575116,25.020308,121.537716,Alcedo atthis,NTU
150577775,25.01960528,121.5377613,Passeriformes,NTU
150637960,25.0176195,121.5373833,Leptochilus ellipticus,NTU
150637997,25.017375,121.536805,Ardisia sieboldii,NTU
150641605,25.01767217,121.5374617,Eriobotrya japonica,NTU
150641621,25.01606112,121.5391467,Ampelopsis glandulosa hancei,NTU
150641835,25.01645529,121.5395818,Sapindus mukorossi,NTU
150641964,25.01600702,121.538121,Platycerium bifurcatum,NTU
150641965,25.01600702,121.538121,Deparia petersenii,NTU
150641966,25.01600702,121.538121,Marsilea minuta,NTU
150641968,25.01600702,121.538121,Anisophyllum,NTU
150641969,25.01600702,121.538121,Phyllanthus tenellus,NTU
150641970,25.01600702,121.538121,Acalypha herzogiana,NTU
150641972,25.01600702,121.538121,Persicaria chinensis,NTU
150641973,25.01600702,121.538121,Passiflora suberosa,NTU
150641974,25.01600702,121.538121,Epipremnum aureum,NTU
150641975,25.01600702,121.538121,Ipomoea cairica,NTU
150641976,25.01600702,121.538121,Syngonium podophyllum,NTU
150642102,25.01654796,121.5395446,Sambucus javanica,NTU
150642207,25.01833442,121.5351237,Drymaria cordata,NTU
150648211,25.01875796,121.5391198,Gorsachius melanolophus,NTU
150651562,25.01600702,121.538121,Solanum americanum,NTU
150651563,25.01600702,121.538121,Syngonium podophyllum,NTU
150709195,25.0182403,121.5392653,Spirodela polyrhiza,NTU
150710282,25.01494133,121.534607,Oenanthe javanica,NTU
150710360,25.01600702,121.538121,Nephrolepis brownii,NTU
150710759,25.01729167,121.5354167,Morella rubra,NTU
150715990,25.01479092,121.5393602,Ipomoea cairica,NTU
150716016,25.01462014,121.5394455,Handroanthus chrysotrichus,NTU
150716036,25.01459009,121.5395801,Mikania micrantha,NTU
150716113,25.0147995,121.5395562,Alternanthera philoxeroides,NTU
150717199,25.01808617,121.5364617,Scleromitrion brachypodum,NTU
150717722,25.01704167,121.5343467,Mazus pumilus,NTU
150717789,25.01585,121.5407717,Saururus chinensis,NTU
150781357,25.0146718,121.539717,Persicaria chinensis,NTU
150781366,25.0152234,121.5390907,Broussonetia papyrifera,NTU
150793845,25.01763914,121.5438003,Ficus auriculata,NTU
150816028,25.01566233,121.5406759,Upupa epops,NTU
150895232,25.01566342,121.5379022,Prunus campanulata,NTU
150895498,25.01617013,121.5394737,Iris domestica,NTU
150895673,25.01638823,121.5401242,Stachytarpheta urticifolia,NTU
150897335,25.01692948,121.5385315,Thunbergia alata,NTU
150903023,25.020308,121.537716,Dicrurus macrocercus,NTU
150903024,25.020308,121.537716,Bubulcus coromandus,NTU
150903025,25.020308,121.537716,Callosciurus erythraeus thaiwanensis,NTU
150904695,25.020308,121.537716,Nycticorax nycticorax nycticorax,NTU
150904697,25.020308,121.537716,Cairina moschata,NTU
150940001,25.0197178,121.5378478,Juniperus procumbens,NTU
150940002,25.0197178,121.5378478,Bauhinia,NTU
150940003,25.0197178,121.5378478,Cyperus,NTU
150940004,25.0197178,121.5378478,Ixora casei,NTU
150940020,25.0197178,121.5378478,Hymenocallis speciosa,NTU
150940028,25.0197178,121.5378478,Asplenium,NTU
150940034,25.0197178,121.5378478,Nephrolepis cordifolia,NTU
150940038,25.0197178,121.5378478,Cyperus,NTU
150940048,25.0197178,121.5378478,Hedychium coronarium,NTU
150940053,25.0197178,121.5378478,Ardisia squamulosa,NTU
150940062,25.0197178,121.5378478,Rhododendron,NTU
150941863,25.0178534,121.5367587,Sphagneticola trilobata,NTU
151011290,25.01571548,121.5386585,Ficus subpisocarpa,NTU
151013106,25.01652901,121.5405367,Erigeron sumatrensis,NTU
151013107,25.0165301,121.5405346,Ranunculus cantoniensis,NTU
151013108,25.01652827,121.5405272,Alternanthera ficoidea,NTU
151013109,25.01653131,121.5405315,Soliva anthemifolia,NTU
151013110,25.01652949,121.5405295,Galinsoga quadriradiata,NTU
151013111,25.01652098,121.5405322,Soliva anthemifolia,NTU
151013112,25.0165324,121.5405248,Mecardonia procumbens,NTU
151013113,25.01652267,121.5405303,Ageratum conyzoides,NTU
151013114,25.01652936,121.5405303,Erigeron sumatrensis,NTU
151013115,25.01652693,121.5405282,Rumex japonicus,NTU
151013116,25.01652814,121.5405356,Hydrocotyle batrachium,NTU
151013117,25.01652267,121.5405249,Bidens alba,NTU
151013118,25.01652753,121.5405269,Crassocephalum crepidioides,NTU
151013119,25.0165172,121.5405189,Rumex japonicus,NTU
151013120,25.01652565,121.5405213,Plantago asiatica,NTU
151013121,25.01652504,121.5405206,Bidens alba,NTU
151013122,25.01650901,121.5405247,Clinopodium gracile,NTU
151013311,25.01689978,121.5386337,Phyllanthus tenellus,NTU
151015465,25.01579235,121.539096,Hydrocotyle verticillata,NTU
151018857,25.01658441,121.5400006,Ipomoea cairica,NTU
151018902,25.01662513,121.5400475,Persicaria chinensis,NTU
151019079,25.0166628,121.5399838,Acer buergerianum,NTU
151019122,25.01663181,121.5400026,Clinopodium gracile,NTU
151020592,25.0165075,121.5381213,Clematis grata,NTU
151020649,25.0165061,121.5381341,Oplismenus compositus,NTU
151020666,25.01668998,121.5381495,Bischofia javanica,NTU
151020791,25.01524078,121.538421,Bryopsida,NTU
151105831,25.01581489,121.5386033,Turdus chrysolaus,NTU
151105833,25.01955833,121.5438533,Braconidae,NTU
151108432,25.01729323,121.5405447,Gorsachius melanolophus,NTU
151108436,25.0186273,121.5390397,Mazus fauriei,NTU
151108802,25.01862962,121.5406191,,NTU
151108929,25.0196532,121.5388719,Pyrrosia lingua,NTU
151109060,25.02004086,121.5390166,Alstonia scholaris,NTU
151109250,25.01539722,121.5413283,Aloe,NTU
151109508,25.02058411,121.5380844,Osmanthus fragrans,NTU
151109532,25.01951978,121.537773,Plumeria obtusa,NTU
151110017,25.01831657,121.5365679,Eurya emarginata,NTU
151110054,25.01789546,121.5359591,Ternstroemia gymnanthera,NTU
151110092,25.01800334,121.5358179,Ternstroemia gymnanthera,NTU
151110096,25.01802295,121.5358747,Ternstroemia gymnanthera,NTU
151110329,25.01826771,121.5349652,Cleyera japonica morii,NTU
151110732,25.01705108,121.5363829,Rhododendron oldhamii,NTU
151110871,25.01618845,121.5392547,Streptopelia orientalis,NTU
151110872,25.01708607,121.5352368,Potentilla hebiichigo,NTU
151110873,25.01714731,121.5352447,Mazus fauriei,NTU
151111100,25.01675972,121.539258,Duranta erecta,NTU
151111179,25.01650269,121.5394149,Palaquium formosanum,NTU
151111242,25.0163055,121.5394993,Pittosporum pentandrum,NTU
151114172,25.0195445,121.5376967,Drynaria coronans,NTU
151123964,25.01600702,121.538121,Justicia procumbens,NTU
151123965,25.01600702,121.538121,Pittosporum pentandrum,NTU
151123966,25.01600702,121.538121,Callicarpa formosana,NTU
151123967,25.01600702,121.538121,Pinus luchuensis,NTU
151123968,25.01600702,121.538121,Palaquium formosanum,NTU
151123969,25.01600702,121.538121,Cleyera japonica morii,NTU
151123970,25.01600702,121.538121,Osmanthus fragrans,NTU
151123974,25.01600702,121.538121,Rhododendron oldhamii,NTU
151123976,25.01600702,121.538121,Callicarpa formosana,NTU
151123977,25.01600702,121.538121,Ternstroemia gymnanthera,NTU
151123978,25.01600702,121.538121,Duranta erecta,NTU
151123980,25.01600702,121.538121,Alstonia scholaris,NTU
151123981,25.01600702,121.538121,Eurya emarginata,NTU
151123983,25.01600702,121.538121,Sphagneticola trilobata,NTU
151123984,25.01597576,121.538152,Plumeria obtusa,NTU
151172101,25.01689111,121.5338517,Delphinium cultorum,NTU
151172333,25.01689053,121.5338107,Delphinium cultorum,NTU
151174600,25.01617486,121.5391077,Ternstroemia gymnanthera,NTU
151182894,25.01798887,121.5407256,Clinopodium chinense,NTU
151183067,25.01793406,121.540685,Farfugium japonicum formosanum,NTU
151183239,25.01790007,121.5406096,Pteris ensiformis,NTU
151183365,25.01803324,121.5407213,Pilea peploides,NTU
151183404,25.01759711,121.5404434,Lepidagathis inaequalis,NTU
151183446,25.01779912,121.540567,Bischofia javanica,NTU
151183510,25.01782824,121.5405545,Ixeris chinensis,NTU
151183559,25.01782592,121.5407393,Scutellaria barbata,NTU
151183597,25.0179503,121.5405295,Plantago asiatica,NTU
151183611,25.01790533,121.5404544,Lysimachia japonica,NTU
151184561,25.01793,121.5406299,Patellares,NTU
151184594,25.01781453,121.5404968,Causonis japonica,NTU
151184639,25.01813977,121.5406884,Pteris vittata,NTU
151184695,25.0156974,121.538957,Emilia javanica,NTU
151184762,25.01580544,121.5389824,Erigeron bellioides,NTU
151184889,25.01564935,121.5389527,Lepidagathis inaequalis,NTU
151186644,25.01520266,121.5413456,Gorsachius melanolophus,NTU
151186851,25.01549768,121.5412639,,NTU
151187512,25.01574192,121.5409471,,NTU
151190358,25.0205544,121.5412699,Scutellaria barbata,NTU
151192886,25.0214805,121.5379467,Myrmarachne,NTU
151192913,25.02008883,121.538125,Phintelloides,NTU
151192980,25.0199195,121.5379717,Galerucella grisescens,NTU
151193045,25.0190945,121.5375667,Paracercion calamorum,NTU
151197530,25.01941479,121.5372305,Gorsachius melanolophus,NTU
151200363,25.01423028,121.5382956,Solanum nigrum,NTU
151200364,25.01430806,121.5380918,Koelreuteria elegans,NTU
151200365,25.01417194,121.5381239,Murdannia loriformis,NTU
151200366,25.01403583,121.5380596,Drymaria cordata,NTU
151200367,25.01396777,121.537963,Justicia procumbens,NTU
151200368,25.01388027,121.5378557,Viola confusa,NTU
151200369,25.01380249,121.5377914,Ficus pumila pumila,NTU
151200370,25.01389971,121.5378879,Viola confusa,NTU
151200371,25.01395805,121.5378986,Emilia javanica,NTU
151200372,25.01383165,121.5377055,Morus indica,NTU
151200373,25.0137636,121.5375017,Paederia foetida,NTU
151200374,25.01369554,121.5373515,Pteris multifida,NTU
151200375,25.01339414,121.5370189,Pteris ensiformis,NTU
151200376,25.01328719,121.5367828,Pteris multifida,NTU
151200378,25.01327825,121.536689,Phyllanthus tenellus,NTU
151200379,25.01361854,121.5372791,Lepidagathis inaequalis,NTU
151200380,25.01350862,121.5369898,Nicotiana plumbaginifolia,NTU
151200381,25.01482206,121.5381228,Soliva sessilis,NTU
151200382,25.01484085,121.5381174,Callitriche japonica,NTU
151200383,25.01424305,121.5379803,Geophila herbacea,NTU
151200384,25.01508877,121.5382032,Lygodium japonicum,NTU
151200385,25.01513009,121.538273,Christella,NTU
151200386,25.0151544,121.5382676,Arecaceae,NTU
151200388,25.01517627,121.5383159,Deparia petersenii,NTU
151200389,25.01526827,121.538391,Microlepia strigosa,NTU
151200390,25.01517799,121.5384427,Bidens alba,NTU
151200391,25.0152103,121.5384956,Mazus pumilus,NTU
151200392,25.01524433,121.5384688,Gamochaeta pensylvanica,NTU
151200393,25.01523461,121.5384929,Mazus pumilus,NTU
151200394,25.01522974,121.5384848,Mazus pumilus,NTU
151200396,25.01525162,121.5384607,Mazus pumilus,NTU
151200398,25.01525162,121.5384553,Rorippa indica,NTU
151267257,25.01647778,121.5394583,Alocasia odora,NTU
151267293,25.01637778,121.5394967,Farfugium japonicum japonicum,NTU
151267376,25.01657778,121.539305,Heterotis rotundifolia,NTU
151273157,25.0200802,121.5444843,Machilus thunbergii,NTU
151273313,25.0194313,121.5437065,Ficus subpisocarpa,NTU
151273353,25.0197441,121.5445708,Cinnamomum burmanni,NTU
151273391,25.0199768,121.5445674,Oplismenus,NTU
151273449,25.0197032,121.5445011,Morus alba,NTU
151273542,25.0193944,121.5435777,Passiflora suberosa,NTU
151278140,25.0201862,121.5440508,Macaranga tanarius,NTU
151278149,25.0197873,121.5448373,Youngia japonica,NTU
151278154,25.0197978,121.5448233,Calyptocarpus vialis,NTU
151278163,25.020088,121.539891,Rumex japonicus,NTU
151278174,25.0202552,121.5399227,Plagiomnium,NTU
151278181,25.0202786,121.5399472,Cinnamomum camphora,NTU
151278183,25.0207769,121.5398805,Paederia foetida,NTU
151282520,25.0160372,121.540893,Morus alba,NTU
151282951,25.01231961,121.5369154,Alstonia scholaris,NTU
151283977,25.01537222,121.53933,Thunbergia alata,NTU
151284225,25.01971769,121.5378478,Gallinula chloropus,NTU
151284243,25.01971769,121.5378478,Nycticorax nycticorax,NTU
151284295,25.01891562,121.5376919,Pycnonotus sinensis,NTU
151284323,25.01894296,121.5377717,Psilopogon nuchalis,NTU
151284398,25.01613658,121.5395409,Mauremys sinensis,NTU
151284402,25.0179589,121.5379323,Morus indica,NTU
151284423,25.01734063,121.5397518,Ficus subpisocarpa,NTU
151285424,25.017475,121.5422967,Buxus harlandii,NTU
151292298,25.0208945,121.5378633,Ficus pumila pumila,NTU
151292356,25.0190695,121.5375283,Rotala rotundifolia,NTU
151292393,25.01905,121.5375833,Rotala rotundifolia,NTU
151296403,25.0157214,121.5360836,Pyrostegia venusta,NTU
151296404,25.01542626,121.5362513,Adiantum capillus-veneris,NTU
151296405,25.01545494,121.5367175,Oenanthe javanica,NTU
151297426,25.02051365,121.5342686,Nycticorax nycticorax,NTU
151297756,25.01903883,121.5376583,Rotala rotundifolia,NTU
151297937,25.01600702,121.538121,Pilea peploides major,NTU
151297938,25.01600702,121.538121,Microlepia strigosa,NTU
151297939,25.01600702,121.538121,Cyperus alternifolius flabelliformis,NTU
151297940,25.01600702,121.538121,Saururus chinensis,NTU
151297942,25.01600702,121.538121,Stellaria aquatica,NTU
151297943,25.01600702,121.538121,Cuscuta campestris,NTU
151297944,25.01600702,121.538121,Caryophyllales,NTU
151297945,25.01600702,121.538121,Cissus verticillata,NTU
151297946,25.01600702,121.538121,Persicaria maculosa,NTU
151297947,25.01600702,121.538121,Solanum diphyllum,NTU
151297948,25.01600702,121.538121,Oldenlandia corymbosa,NTU
151297950,25.01600702,121.538121,Alternanthera ficoidea,NTU
151297951,25.01600702,121.538121,Veronica peregrina,NTU
151297952,25.01600702,121.538121,Oplismenus undulatifolius,NTU
151297953,25.01600702,121.538121,Mazus pumilus,NTU
151297954,25.01600702,121.538121,Mazus pumilus,NTU
151297955,25.01600702,121.538121,Veronica javanica,NTU
151343726,25.0189532,121.543476,Spiranthes sinensis,NTU
151351221,25.01675,121.5409083,Trichodesma calycosum,NTU
151355655,25.01651108,121.535206,Hydrangea chinensis,NTU
151366815,25.01919529,121.536723,Kalanchoe,NTU
151376423,25.01586557,121.5390367,Sagina,NTU
151380291,25.01429876,121.5381734,Dichondra micrantha,NTU
151384140,25.01478055,121.538925,Paederia foetida,NTU
151384143,25.01455555,121.5389783,Clinopodium gracile,NTU
151389060,25.01567222,121.5412133,Murraya paniculata,NTU
151443557,25.01976167,121.5439017,Passiflora suberosa,NTU
151452974,25.01530805,121.5359072,Adiantum capillus-veneris,NTU
151456387,25.01561795,121.5361798,Oenanthe javanica,NTU
151457497,25.0152655,121.5354318,Dichrocephala integrifolia,NTU
151459396,25.01573546,121.5390095,Leucaena leucocephala,NTU
151459422,25.01620317,121.5393671,Saururus chinensis,NTU
151459482,25.01624753,121.5393466,Diplazium esculentum,NTU
151460301,25.01548462,121.5382733,Mauremys sinensis,NTU
151463365,25.01571203,121.5356153,Jasminum nervosum,NTU
151464594,25.0180331,121.5401602,Radermachera sinica,NTU
151480458,25.020308,121.537716,Psilopogon nuchalis,NTU
151480459,25.020308,121.537716,Gorsachius melanolophus,NTU
151502778,25.01558055,121.53408,Gardenia jasminoides,NTU
151564899,25.01821709,121.535759,Rhododendron indicum,NTU
151565311,25.01836014,121.5356979,Ficus microcarpa,NTU
151565563,25.01841545,121.5356903,Liquidambar formosana,NTU
151566357,25.01862717,121.53508,Cassia fistula,NTU
151566565,25.01856232,121.5352859,Gracupica nigricollis,NTU
151566885,25.01855278,121.5358124,Casuarina equisetifolia,NTU
151566955,25.01881599,121.5358734,Grevillea robusta,NTU
151578393,25.02024717,121.53762,Gallinula chloropus,NTU
151578538,25.0183,121.5373783,Paederia foetida,NTU
151578549,25.01839717,121.5374367,Drynaria coronans,NTU
151578561,25.01840283,121.5374133,Lygodium japonicum,NTU
151578586,25.01841667,121.5374667,Pteris ensiformis,NTU
151578601,25.01841383,121.53743,Drynaria coronans,NTU
151578607,25.0184695,121.5411917,Trifolium repens,NTU
151578620,25.01833333,121.541245,Mazus fauriei,NTU
151578631,25.01836667,121.5411917,Clinopodium gracile,NTU
151579331,25.01683617,121.540925,Neoscona punctigera,NTU
151579752,25.01725283,121.5371467,Amata edwardsii,NTU
151580193,25.0184695,121.5431133,Euproctis,NTU
151580200,25.01959991,121.537323,Cyperus papyrus,NTU
151584832,25.01850319,121.5352707,Streptopelia orientalis,NTU
151599404,25.01559444,121.5353389,Macaranga tanarius,NTU
151626431,25.01800278,121.5442667,Rhododendron,NTU
151626432,25.017925,121.5441806,Rhododendron,NTU
151626433,25.01803889,121.5443194,Rhododendron,NTU
151626437,25.01811667,121.5443806,Rhododendron,NTU
151626439,25.01821389,121.5444806,Rhododendron,NTU
151681095,25.01542867,121.5393589,Thunbergia alata,NTU
151690674,25.01562222,121.5374617,Parthenocissus tricuspidata,NTU
151781274,25.01540782,121.5412692,Clerodendrum trichotomum,NTU
151791672,25.01685283,121.541,Polypedates megacephalus,NTU
151795037,25.01537083,121.5352543,Calyptocarpus vialis,NTU
151801237,25.01815158,121.5399663,Symphyotrichum subulatum,NTU
151809418,25.0170695,121.538545,Pachystachys lutea,NTU
151810004,25.01913889,121.536875,Gracupica nigricollis,NTU
151810033,25.01913889,121.536875,Bubulcus coromandus,NTU
151810128,25.01988571,121.5437972,Oxyopes hasta,NTU
151810926,25.017077,121.5392177,Juniperus chinensis,NTU
151810999,25.01717538,121.5395553,Juniperus chinensis,NTU
151811337,25.0170948,121.5392348,Taxodium distichum,NTU
151811654,25.0171811,121.5405727,Podocarpus macrophyllus,NTU
151811799,25.01759849,121.5396614,Taxodium distichum,NTU
151811995,25.01840449,121.5393792,Metasequoia glyptostroboides,NTU
151812125,25.01850973,121.5386194,Podocarpus,NTU
151812346,25.01854195,121.5383883,Platycladus orientalis,NTU
151812470,25.01831571,121.5359008,Pinus luchuensis,NTU
151812514,25.01564023,121.5380828,Melia azedarach,NTU
151812782,25.01641686,121.535402,Araucaria cunninghamii,NTU
151813073,25.01592499,121.5360113,Ginkgo biloba,NTU
151813232,25.01583597,121.5392367,Pinus morrisonicola,NTU
151813431,25.0166168,121.5394814,Araucaria heterophylla,NTU
151823190,25.01626112,121.5398167,Mauremys sinensis,NTU
151833643,25.01774444,121.5394833,Ajuga taiwanensis,NTU
151888257,25.01554187,121.5352028,Macaranga tanarius,NTU
151888259,25.0158141,121.5391188,Cinnamomum camphora,NTU
151898184,25.01793368,121.5406356,Sisyrinchium micranthum,NTU
151898734,25.01815284,121.539695,Nicotiana plumbaginifolia,NTU
151898787,25.01834717,121.5397417,Sonchus asper,NTU
151898894,25.0183055,121.5412217,Trifolium repens,NTU
151898921,25.01776383,121.5405367,Scutellaria barbata,NTU
151902883,25.0150103,121.5347015,Ranunculus cantoniensis,NTU
151906126,25.02005431,121.5392601,Pteris vittata,NTU
151908721,25.017,121.5343528,Oenanthe javanica,NTU
151920969,25.01497718,121.5346747,Nicotiana plumbaginifolia,NTU
151999389,25.01500833,121.5384667,Solanum nigrum,NTU
151999441,25.0157,121.5381383,Ixeris chinensis,NTU
152004403,25.01799167,121.5405367,Scutellaria barbata,NTU
152004469,25.01806117,121.5405883,Scutellaria barbata,NTU
152004474,25.01820283,121.5406417,Scutellaria barbata,NTU
152004497,25.01799717,121.5433417,Emilia praetermissa,NTU
152004515,25.01800283,121.5433283,Sonchus asper,NTU
152004537,25.01909717,121.54328,Sonchus arvensis,NTU
152008817,25.01215612,121.5369469,Cyanthillium cinereum,NTU
152012441,25.01563333,121.5385967,Ficus subpisocarpa,NTU
152012498,25.0164,121.53807,Viola confusa,NTU
152012630,25.01636112,121.5381,Sonchus arvensis,NTU
152012689,25.01903883,121.5375533,Rotala rotundifolia,NTU
152012708,25.01917783,121.536775,Machilus thunbergii,NTU
152023609,25.01579099,121.5353005,Geranium carolinianum,NTU
152023611,25.01576043,121.5352844,Oenanthe javanica,NTU
152023613,25.01574827,121.5353139,Paederia foetida,NTU
152023616,25.01574949,121.5352415,Viola confusa,NTU
152023617,25.0157823,121.5352361,Artemisia indica,NTU
152023619,25.01571546,121.5352632,Lactuca indica,NTU
152023620,25.01582132,121.535235,Commelina diffusa,NTU
152023621,25.01619016,121.5352949,Microsorum scolopendria,NTU
152023624,25.01616466,121.5352904,Nephrolepis biserrata,NTU
152023625,25.01573127,121.5351204,Oenanthe javanica,NTU
152023626,25.01577988,121.5351366,Causonis japonica,NTU
152038883,25.01543561,121.5351215,Drynaria roosii,NTU
152038884,25.01543431,121.5351175,Drynaria coronans,NTU
152098087,25.01692044,121.5383135,Cleome rutidosperma,NTU
152101090,25.015545,121.5378567,Plantago asiatica,NTU
152101151,25.016327,121.540502,,NTU
152101552,25.01554167,121.5379278,Rorippa indica,NTU
152116351,25.01512146,121.5399475,Coriandrum sativum,NTU
152129316,25.01643611,121.539925,Nicotiana plumbaginifolia,NTU
152192970,25.0172805,121.54042,Milionia zonea,NTU
152357727,25.01779891,121.5376954,Sphagneticola trilobata,NTU
152358361,25.01591944,121.5377917,Papilio demoleus,NTU
152452640,25.01580278,121.5408383,Persicaria perfoliata,NTU
152471995,25.01565292,121.5377134,Galinsoga quadriradiata,NTU
152472114,25.01571947,121.5385949,Solanum nigrum,NTU
152472231,25.0157214,121.5349179,Rotala rotundifolia,NTU
152472293,25.01562247,121.5354549,Echinodorus cordifolius,NTU
152472375,25.0154895,121.5347453,Cyperus mindorensis,NTU
152472458,25.01588024,121.5355357,Selaginella,NTU
152472569,25.01605159,121.5354285,Persicaria capitata,NTU
152472742,25.0150254,121.536243,Adiantum capillus-veneris,NTU
152472978,25.01540525,121.5377595,Drynaria coronans,NTU
152474214,25.01636388,121.53512,Drynaria coronans,NTU
152474310,25.01627778,121.5349583,Woodwardia prolifera,NTU
152474448,25.01692652,121.5384922,Marsilea minuta,NTU
152476919,25.01625,121.5349717,Plenasium banksiifolium,NTU
152476968,25.01610833,121.5347583,Diplazium esculentum,NTU
152477048,25.01626112,121.5351783,Persicaria capitata,NTU
152477076,25.01518888,121.5353167,Drynaria coronans,NTU
152491212,25.01525833,121.5392217,Mecardonia procumbens,NTU
152491230,25.01517778,121.5391383,Ocimum gratissimum,NTU
152491275,25.01376945,121.538545,Gamochaeta purpurea,NTU
152491341,25.01368612,121.5389417,Clinopodium brownei,NTU
152491368,25.013675,121.5386283,Sagina japonica,NTU
152491395,25.01613333,121.5405967,Cuscuta campestris,NTU
152491420,25.01624445,121.5404883,Indigofera hendecaphylla,NTU
152492872,25.01575597,121.538524,Gorsachius melanolophus,NTU
152507875,25.01665833,121.539475,Fowlea flavipunctata,NTU
152516562,25.01600702,121.538121,Ginkgo biloba,NTU
152516563,25.01600702,121.538121,Pinus morrisonicola,NTU
152516566,25.01600702,121.538121,Araucaria heterophylla,NTU
152516569,25.01600702,121.538121,Araucaria cunninghamii,NTU
152516576,25.01600702,121.538121,Fraxinus griffithii,NTU
