id,latitude,longitude,scientific_name
110736024,25.0180406403,121.5375187063,Pterocarpus indicus
110736037,25.0181142334,121.5376070515,Koelreuteria elegans
110736063,25.0175715471,121.5373939836,
110736082,25.0176060386,121.537269177,Terminalia mantaly
110736088,25.0170198921,121.5367924144,Salvia farinacea
110736100,25.0169718219,121.5364487563,Elaeocarpus serratus
110736116,25.0169475144,121.5363286437,Millettia pinnata
110736131,25.0168380048,121.5360009951,Machilus zuihoensis
110738220,25.0154722167,121.539505,Thunbergia alata
110744317,25.0161388833,121.54058,Cuscuta campestris
110744405,25.01615,121.5406716667,Indigofera hendecaphylla
110744458,25.01611945,121.5407033333,Cananga
110744506,25.01591945,121.540725,Cenchrus setaceus
110744535,25.0159222167,121.5407116667,Saururus chinensis
110744572,25.0159111167,121.5413283333,Linum
110744611,25.01563055,121.5413283333,Russelia
110744737,25.01514445,121.54142,Melaleuca alternifolia
110744764,25.0162222167,121.5405116667,Dombeya
110744893,25.0153527833,121.5412,Clerodendrum quadriloculare
110745100,25.0214028333,121.53627,Spiranthes sinensis
110782991,25.0162967778,121.5353476944,Pinus
110810237,25.0157913886,121.5384957969,Meghimatium bilineatum
110811191,25.0202595815,121.540912036,Trabala
110825165,25.0198936462,121.5377807617,Dicrurus macrocercus
110915673,25.0149289722,121.5365709722,Acalypha herzogiana
110932760,25.0201305,121.542555,Triadica sebifera
110932793,25.0156215546,121.5372628377,Parthenocissus tricuspidata
110932839,25.0154206323,121.5371771897,Stachytarpheta urticifolia
110943751,25.0269914232,121.5322739818,Magnoliopsida
110945823,25.0187988281,121.5364151001,Christella parasitica
110946618,25.0199489594,121.5378036499,Apis mellifera
110965053,25.0257365,121.5288093,Monstera deliciosa
110972480,25.0184966566,121.5339807048,Cuscuta campestris
111053151,25.0245138333,121.5367666667,Ixora
111057953,25.0189139722,121.531902,Crateva religiosa
111062037,25.0221257573,121.5407926993,Macaranga tanarius
111062284,25.0222390675,121.5404268582,Euphorbia leucocephala
111062328,25.0221964754,121.5403973102,Breynia disticha
111067571,25.0202916667,121.5319133333,Macaranga tanarius
111072105,25.0200564463,121.5389501676,Spiranthes sinensis
111076201,25.0201358795,121.5333251953,Euphorbia trigona
111095344,25.0193377846,121.5340609594,Nycticorax nycticorax
111151174,25.0162919722,121.539528,Nycticorax nycticorax
111151238,25.0164089722,121.5400759722,Streptopelia orientalis orii
111153323,25.0189833333,121.5317083333,Crateva religiosa
111170151,25.0155529326,121.5392988548,Helopeltis cinchonae
111170520,25.0200643455,121.5390007943,Mazus
111173031,25.0178466831,121.539867567,Syzygium jambos
111178464,25.016262,121.539975,Nycticorax nycticorax
111181744,25.0187931061,121.5331878662,Solanum diphyllum
111191556,25.0129236038,121.5364339203,Chabula
111212725,25.0104579722,121.5318832222,Cantao ocellatus
111267910,25.0186824722,121.5369567778,Camptotheca acuminata
111269593,25.0173009997,121.5374910997,Spiranthes sinensis
111269756,25.0184247,121.5392374997,Zosterops simplex simplex
111276130,25.024825,121.545945,Phalaenopsis
111277761,25.0183105278,121.53498075,Dalbergia sissoo
111281569,25.0202432822,121.5439495745,Anax panybeus
111286196,25.0142777778,121.5377388889,Gorsachius melanolophus
111288196,25.0238221667,121.5409083333,Olene dudgeoni
111291094,25.0225390329,121.5312282938,Magnoliopsida
111291396,25.0246829987,121.5308914185,Morus
111303586,25.019598702,121.5388686718,Torenia concolor
111388600,25.0189763837,121.5376771241,Bacopa monnieri
111388864,25.0189696997,121.5376784652,Paracercion calamorum
111389063,25.0191334567,121.5374461189,Rotala rotundifolia
111389140,25.0192449571,121.5375537425,Sonchus asper
111389258,25.0192160946,121.5375158563,Arachis
111390015,25.0199042355,121.5377495438,Nycticorax nycticorax
111403915,25.015536,121.5411399722,Magnoliopsida
111403982,25.015536,121.5411399722,Ehretia acuminata
111407433,25.01549445,121.5383083333,Psilopogon nuchalis
111407690,25.0164705899,121.5372766122,Endotricha
111476898,25.0219738,121.5404147997,Turnera ulmifolia
111502440,25.0261111111,121.5359416667,Gorsachius melanolophus
111502448,25.0268472222,121.5363055556,Gorsachius melanolophus
111512882,25.0157527666,121.540044777,Scarites
111607550,25.0157012,121.5386096,Ehretia acuminata
111615681,25.0212459639,121.5343935137,Pilea nummulariifolia
111639410,25.0105876667,121.5318298333,Asota heliconia
111658376,25.0184388333,121.5374533333,
111660132,25.0168380737,121.5374832153,Spathiphyllum wallisii
111660382,25.0184383392,121.5374526978,Arecaceae
111741834,25.0188902778,121.5317583333,Crateva religiosa
111749857,25.0200462341,121.5375747681,Millettia pinnata
111753125,25.0123855239,121.5392117624,Pica serica
111754752,25.0241468,121.5343040997,Morus alba
111874045,25.0158123987,121.5408840403,Erythrina crista-galli
111884690,25.0188888333,121.537545,Gymnocoronis spilanthoides
111884696,25.0188833333,121.5374666667,Ludwigia octovalvis
111884747,25.0191373515,121.5374857414,Bacopa monnieri
111884763,25.018887808,121.5375573276,Commelina diffusa
111884787,25.0181602476,121.5392049697,Mazus fauriei
111884817,25.0154208454,121.5401624375,Persicaria perfoliata
111884844,25.0151900152,121.5398994357,Lactuca indica
111884854,25.015198918,121.5398660515,Paspalum urvillei
111884874,25.0151435155,121.5398953975,Dichanthium annulatum
111884888,25.0155081519,121.5400194606,Ageratum conyzoides
111884953,25.0155426083,121.540332038,Solanum nigrum
111885007,25.0154175196,121.5409043105,Potanthus confucius
111889939,25.015941657,121.541293645,Stellaria aquatica
111889960,25.0157111896,121.5399203243,Cyperus odoratus
111889986,25.0158401948,121.5402614209,Ipomoea triloba
111889991,25.0159497466,121.5406540067,Ruellia
111890004,25.0163586473,121.5404005573,Indigofera
111901243,25.013925,121.5401783333,Diptera
111905328,25.0169302,121.5337681997,Salvia farinacea
111907535,25.0145972167,121.5345783333,Amata
111916383,25.01624167,121.542145,Tithonia diversifolia
111920354,25.0161136278,121.5407700083,Magnoliopsida
111928062,25.0160776922,121.5414273577,Gracupica nigricollis
111928148,25.0159718301,121.5412737493,Passer montanus
111928382,25.015890796,121.5413562624,Lonchura punctulata
112010091,25.016822007,121.5406026207,Petunia
112010416,25.0224049216,121.523747056,Aplonis panayensis
112013684,25.0163556066,121.5401109163,Cephalanthus
112014617,25.0157565744,121.5409043401,Echinochloa crus-galli
112014634,25.0158794123,121.5407007893,Agriocnemis femina
112014637,25.0155337161,121.5410120392,Pontederia
112110125,25.0267583333,121.5363222222,Gorsachius melanolophus
112110135,25.0267055556,121.5363305556,Gorsachius melanolophus
112110145,25.0266138889,121.5359972222,Gorsachius melanolophus
112110151,25.0271583333,121.5356833333,Gorsachius melanolophus
112110164,25.0275027778,121.5356694444,Gorsachius melanolophus
112113309,25.0275888889,121.5360972222,Treron sieboldii
112120960,25.0161456,121.5409625,
112120975,25.0164866,121.5403773,Rhaphiolepis
112121000,25.0163751,121.5401312997,
112129152,25.0168944444,121.5401638889,Acalypha herzogiana
112129251,25.0169194444,121.5401416667,Amata
112129347,25.0177481957,121.5394830891,
112132670,25.0194135583,121.5248301315,Firmiana simplex
112132799,25.0193833333,121.5249416667,Gamochaeta
112132962,25.0193888333,121.5250083333,Plantago asiatica
112133372,25.0194833333,121.5250083333,Spiranthes sinensis
112133431,25.0195138333,121.525025,Potentilla hebiichigo
112133525,25.0194138333,121.5247633333,Youngia japonica
112163502,25.0215133265,121.5368381337,Apis mellifera
112220678,25.0133743,121.53459966,Pouzolzia zeylanica
112250905,25.0160207997,121.5319776997,
112250972,25.0160207997,121.5319776997,Thunbergia
112255076,25.0197483788,121.538679935,Perina nuda
112275975,25.0159810211,121.5414821729,Linum usitatissimum
112277980,25.0145555,121.5293585997,Protaetia
112344983,25.0197868347,121.5374145508,Tirumala
112351748,25.0179499,121.5356000997,Tropaeolum majus
112362200,25.0151472222,121.5351833333,Ficus subpisocarpa
112363894,25.0178103997,121.5394265997,Acalypha herzogiana
112364171,25.0103091944,121.5318756111,Episyrphus balteatus
112364176,25.0104865833,121.5318679722,Tipuloidea
112375496,25.0102696079,121.5315147489,Cantao ocellatus
112375661,25.0271383,121.5248715997,Canna indica
112490908,25.0205416667,121.53723,Gallinula chloropus
112493442,25.0186648889,121.5431762778,Nicotiana plumbaginifolia
112502474,25.0188861111,121.5316361111,Crateva religiosa
112502591,25.0105805556,121.5322166667,Ficus subpisocarpa
112502625,25.0100222222,121.5346944444,Trema orientale
112502659,25.0109722222,121.5344083333,Arenga engleri
112502700,25.011875,121.5347083333,Broussonetia papyrifera
112511310,25.027905,121.5357566667,Bijoaraneus mitificus
112511478,25.0152166997,121.5297302997,Physopelta quadriguttata
112612718,25.0148563385,121.5348739624,Suastus gremius
112618732,25.0201488057,121.5363615006,Pica serica
112631510,25.0167992,121.5353451,Ranunculus
112635294,25.0104277833,121.5319533333,Amantis nawai
112635323,25.0106138833,121.5318,Physopelta quadriguttata
112635358,25.0106083333,121.5318133333,Lymantria iris
112635389,25.01020555,121.5316616667,Hasarius adansoni
112635451,25.01056945,121.53277,Asota heliconia
112635759,25.0170528333,121.5443283333,Cyperus eragrostis
112638554,25.0174531997,121.5368698,Justicia procumbens
112644162,25.0255876709,121.5312704079,Magnoliopsida
112646597,25.0189583333,121.5377966667,Gracupica nigricollis
112662367,25.0198612213,121.5295410156,Brugmansia
112794716,25.0239021,121.5326670997,Crossandra infundibuliformis
112801354,25.0254225997,121.5236723997,Thunbergia erecta
112807156,25.017649914,121.5391677618,Psilopogon nuchalis
112911236,25.0167083333,121.540375,Arenga engleri
112936454,25.0161234851,121.5405230661,Sagittaria trifolia
112936461,25.0156907044,121.5408008703,Cleome rutidosperma
113057573,25.0269666667,121.5354944444,Gorsachius melanolophus
113068768,25.0168416587,121.5400296155,Amata
113069729,25.0170111667,121.5404716667,Pterygota
113069943,25.0105422,121.5317907,Talanga sexpunctalis
113069950,25.0104904167,121.5317993056,Trabala vishnou guttata
113071235,25.0174540977,121.5385096161,Bombus bicoloratus
113071239,25.0199761894,121.5374102445,Hydrocotyle
113086451,25.0193,121.53295,Crateva
113193194,25.020430502,121.5239333333,Cleome houtteana
113193915,25.0154916667,121.5411216667,Thalia
113193935,25.0158888833,121.5409083333,Erythrina
113197415,25.01595555,121.541345,Linum
113197509,25.015525,121.5409866667,Melaleuca
113197561,25.01565555,121.5409866667,Machilus zuihoensis
113201593,25.0277419722,121.5270579722,Psidium guajava
113201650,25.0278139722,121.5272209722,Magnoliopsida
113201697,25.027853,121.527319,Pteris multifida
113201748,25.0278939722,121.5276099722,Youngia japonica
113201775,25.0278939722,121.5276099722,Talinum paniculatum
113201815,25.0278939722,121.5276099722,Solanum nigrum
113201839,25.0278939722,121.5276099722,Typhonium blumei
113226793,25.0237143093,121.5285649896,Hirundo rustica
113280181,25.0110861167,121.5388333333,Sanchezia parvibracteata
113302779,25.0185221667,121.5401083333,Plantago asiatica
113302910,25.0197861667,121.5374966667,Duranta erecta
113303073,25.0192195,121.5375666667,Rotala rotundifolia
113305145,25.01016843,121.5377714,Lavandula
113305860,25.01028034,121.53826542,Coleus
113309801,25.0163223899,121.540360081,Monopterus albus
113309803,25.0162372891,121.5399546871,Nycticorax nycticorax
113309805,25.0162239057,121.5400353435,Pelodiscus sinensis
113309807,25.0161950311,121.5400233687,Pseudemys nelsoni
113309808,25.0161995998,121.5399173263,Nycticorax nycticorax
113309809,25.0161795399,121.5400059343,Graptemys
113309810,25.0197601112,121.5379123711,Gallinula chloropus
113309813,25.0197593161,121.5379017591,Mauremys sinensis
113309814,25.0197647167,121.5378948793,Trachemys scripta elegans
113312101,25.0162226172,121.5399830653,Trachemys scripta elegans
113313374,25.01052793,121.54016477,Syngonium
113314187,25.01035541,121.53989021,Trema orientale
113338798,25.0179464277,121.5425838904,Euproctis
113378561,25.0124160155,121.5328455623,Angelica
113428972,25.0157313889,121.5409297222,Liliopsida
113428973,25.0165462492,121.54057312,Leptocoris vicinus
113428977,25.0156363889,121.5410130556,Pontederia cordata
113428980,25.0149803161,121.5412445067,Nephrotoma
113428982,25.0201683042,121.53792572,Magnolia coco
113428988,25.0196297222,121.5380980556,Passer montanus
113428992,25.01934,121.5405513889,Swietenia macrophylla
113428993,25.016757965,121.5409622192,Leptocoris vicinus
113428996,25.0185213889,121.5407597222,Eucalyptus robusta
113429004,25.0183747222,121.54044,Psilopogon nuchalis
113429006,25.016185,121.5394963889,Salix mesnyi
113429012,25.0167380556,121.5400680556,Zelkova serrata
113429025,25.0192697222,121.5412163889,Monoon longifolium
113429027,25.0185280556,121.5406013889,Fraxinus griffithii
113429040,25.0160663889,121.5393813889,Macaranga tanarius
113429045,25.0182800292,121.5415420531,Syntomoides imaon
113429057,25.0164997222,121.5403280556,Ischnura senegalensis
113429066,25.01651,121.5403330556,Ischnura senegalensis
113429107,25.01741,121.5414563889,Erythrina
113429149,25.0206447222,121.5379263889,Hypsipetes leucocephalus
113429163,25.0196018217,121.5389099119,Ceiba speciosa
113429193,25.0164699553,121.5399246214,Cephalanthus tetrandra
113429210,25.0157913889,121.5409363889,Machilus zuihoensis
113429227,25.0161680556,121.5406997222,Ochna serrulata
113429239,25.0164063889,121.5400413889,Euploea mulciber
113429257,25.016005,121.53882,Ficus subpisocarpa
113429276,25.0208380556,121.5380230556,Sterculia foetida
113429299,25.0161130556,121.5406763889,Lonchura punctulata
113429312,25.016585,121.5401847222,Sapindus mukorossi
113429331,25.0164430556,121.5403563889,Pistacia chinensis
113429346,25.0206513889,121.5406297222,Ficus septica
113429359,25.0172680556,121.5414830556,Pieris canidia
113429360,25.0160980556,121.5388780556,Grevillea robusta
113429361,25.0165030556,121.5403313889,Nelumbo nucifera
113429363,25.0201647222,121.5382847222,Elaeocarpus serratus
113429366,25.018515,121.5406213889,Artocarpus altilis
113429367,25.0177297222,121.5404330556,Terminalia catappa
113660554,25.0232069722,121.522361,Causonis japonica
113662400,25.02335667,121.52274957,Aglaia odorata
113662514,25.02332086,121.52277457,Murraya paniculata
113662635,25.02330708,121.52278794,Heptapleurum arboricola
113662785,25.02326079,121.52278525,Lygodium japonicum
113663238,25.02325765,121.52276678,Pittosporum tobira
113665552,25.0234548,121.52251198,Christella acuminata
113665710,25.02346577,121.52249474,Ardisia squamulosa
113665851,25.02346585,121.52247931,Paederia foetida
113666006,25.02346758,121.52249055,Osmanthus fragrans
113666289,25.02345998,121.52247993,Pteris semipinnata
113666355,25.0234667,121.52248101,Macaranga tanarius
113666618,25.0234725,121.52247456,Asparagus aethiopicus
113666679,25.02347601,121.52247221,Pachira
113666761,25.02347713,121.52246573,Bischofia javanica
113666926,25.0234784,121.52246361,Celtis sinensis
113667183,25.02348074,121.52246973,Passiflora suberosa
113667253,25.02347892,121.52246775,Sphagneticola trilobata
113667634,25.02348225,121.52245954,Ficus virgata
113667710,25.02348692,121.52245593,Dimocarpus longan
113667887,25.02349249,121.52245508,Oplismenus compositus
113668035,25.0234898,121.52245287,Tagetes lemmonii
113668185,25.02349186,121.52244899,Cinnamomum camphora
113668988,25.0232686,121.522783,Ixora chinensis
113691909,25.0217829,121.5247250997,Melothria pendula
113691957,25.0217829,121.5247250997,Adiantum capillus-veneris
113692017,25.0215962997,121.5249520997,Ficus
113692147,25.0210389,121.5250147997,Alternanthera philoxeroides
113692221,25.0206717,121.5251698997,Psidium guajava
113692361,25.0206717,121.5251698997,Eriobotrya japonica
113692396,25.0206717,121.5251698997,Trimezia
113692499,25.0206477,121.5251449997,Glebionis coronaria
113692534,25.0205549,121.5251188997,Amaranthus
113692790,25.0205549,121.5251188997,Platostoma palustre
113692877,25.0205814,121.5251133997,Gynura formosana
113692946,25.0205814,121.5251133997,Cymbopogon
113693029,25.0205814,121.5251133997,Vitex negundo
113693128,25.0205814,121.5251133997,Koelreuteria elegans
113693225,25.0205814,121.5251133997,Sedum
113693314,25.0205814,121.5251133997,Iris domestica
113693346,25.0205814,121.5251133997,Asclepias curassavica
113693421,25.0234617997,121.5225463,Chamaecyparis
113715662,25.0103401396,121.5327364635,Brassicaceae
113719685,25.0263442993,121.5448608398,Cucumis melo
113730689,25.0177739722,121.533252,Causonis japonica
113752275,25.0197429722,121.5291009722,Ficus pumila
113752463,25.0197429722,121.5291009722,Scaevola taccada
113752830,25.0104469722,121.533359,Pilea microphylla
113752914,25.0104469722,121.533359,Celtis tetrandra
113753019,25.0104469722,121.533359,Pittosporum tobira
113753573,25.0126239722,121.526375,Oxalis corniculata
113754613,25.0126239722,121.526375,Euphorbia hirta
113754770,25.0126243997,121.5263747,Tridax procumbens
113754903,25.0130556997,121.5263067,Plantago virginica
113754930,25.0130556997,121.5263067,Plantago virginica
113756092,25.0136108997,121.5256693,Mecardonia procumbens
113756145,25.0144736997,121.5250216,Cyperus polystachyos
113756323,25.0144736997,121.5250216,Cyperus polystachyos
113756526,25.0148536997,121.5246575997,Alternanthera
113756689,25.0151359,121.524545,Ageratum houstonianum
113756782,25.0151359,121.524545,Murdannia loriformis
113756975,25.0172692,121.5239707,Trifolium repens
113757127,25.0180313,121.5236048997,Triadica sebifera
113757183,25.0184114,121.5232316997,Mimosa pudica
113757682,25.020206,121.522951,Arachis pintoi
113757714,25.0202179722,121.523369,Ixeris chinensis
113758012,25.0202179722,121.523369,Imperata cylindrica
113758102,25.0202178997,121.523369,Ehretia microphylla
113758209,25.0203327,121.5235839997,Melia azedarach
113863052,25.0215406957,121.5232723591,Basella alba
113863053,25.0213209196,121.5229826805,Crossandra infundibuliformis
113863054,25.021328211,121.5230280005,Catharanthus roseus
114047776,25.0203327,121.5235839997,Liquidambar formosana
114079995,25.0128648,121.5393196,Thunbergia erecta
114141240,25.0246895997,121.5371743997,Lilium longiflorum
114141677,25.0228649997,121.5267939997,Nandina domestica
114141698,25.0248939722,121.5281609722,Heliotropium arboreum
114141782,25.0248939722,121.5281609722,Podocarpus macrophyllus
114141857,25.0248939722,121.5281609722,Radermachera hainanensis
114142035,25.0250005997,121.5282825,Erigeron
114142153,25.0250009722,121.528283,Eleusine indica
114142211,25.0250009722,121.528283,Plantago asiatica
114142324,25.0250009722,121.528283,Soliva sessilis
114142478,25.0265389722,121.528327,Drymaria cordata
114142497,25.0265389722,121.528327,Emilia
114142578,25.0265389722,121.528327,Psilotum nudum
114142888,25.026423,121.5281399722,Acalypha australis
114142961,25.026423,121.5281399722,Alstonia scholaris
114143020,25.026468,121.5273969722,Symphyotrichum subulatum
114143134,25.026792,121.52751,Portulaca oleracea
114143173,25.0265759722,121.527544,Rivina humilis
114187386,25.026461,121.5284039722,Canna indica
114468294,25.0189805,121.531845,Magnoliopsida
114480326,25.0189805,121.531845,Crateva religiosa
114503054,25.0175035,121.5388839997,Grona triflora
114614420,25.0240791048,121.5235424798,Acridotheres javanicus
114993073,25.0272083333,121.5363,Gorsachius melanolophus
114993140,25.0275916667,121.5359777778,Gorsachius melanolophus
114993204,25.0279277778,121.5358277778,Gorsachius melanolophus
114993547,25.0265527778,121.5356888889,Gorsachius melanolophus
114997859,25.0268083333,121.5355583333,Gorsachius melanolophus
115091430,25.0202589,121.5248404997,Sorghum bicolor
115091524,25.0199889,121.5238154997,Clerodendrum bungei
115091592,25.0200086,121.5235849997,Lonicera japonica
115091685,25.0200086,121.5235849997,Fagopyrum esculentum
115091716,25.0203561,121.5237676997,Physalis peruviana
115091790,25.0203561,121.5237676997,Diplazium esculentum
115091995,25.0203437,121.5238015,Jatropha gossypiifolia
115092749,25.020398,121.524016,Cleome spinosa
115092816,25.0205173,121.5245398997,Sambucus javanica
115093065,25.020517,121.52454,Blumea balsamifera
115093115,25.0205151,121.5245567997,Opuntia cochenillifera
115093150,25.0204939,121.5245481997,Euphorbia jolkinii
115093204,25.020647,121.525035,Cyperus brevifolius
115093226,25.020686,121.5248377,Gamochaeta pensylvanica
115093238,25.020686,121.5248377,Amaranthus viridis
115093419,25.020686,121.5248377,Pouzolzia zeylanica
115093608,25.0206881,121.5248440997,Talinum paniculatum
115093939,25.0207838,121.5249167997,Asystasia gangetica gangetica
115094152,25.0208371997,121.5248658,Ficus carica
115094330,25.0208371997,121.5248658,Rhinacanthus nasutus
115094373,25.0208371997,121.5248658,Persea americana
115094971,25.020651,121.524906,Gynura bicolor
115095090,25.0206513997,121.5249057997,Artemisia lactiflora
115095178,25.0207081,121.5249447,Houttuynia cordata
115095292,25.0207081,121.5249447,Tropaeolum majus
115095332,25.0207081,121.5249447,Perilla frutescens
115095358,25.0207081,121.5249447,Cryptotaenia japonica
115096026,25.0206666997,121.5251961997,Coleus amboinicus
115096143,25.0206666997,121.5251961997,Hydrocotyle
115096196,25.0206666997,121.5251961997,Lagerstroemia indica
115096286,25.0206553,121.5252069,Nicotiana plumbaginifolia
115096389,25.0206687,121.5251872997,Cymbopogon nardus
115096448,25.0206687,121.5251872997,Magnolia × alba
115096645,25.0206687,121.5251872997,Senna
115096862,25.0206687,121.5251872997,Annona squamosa
115096901,25.020848,121.5266271997,Ficus subpisocarpa
115145012,25.0102888833,121.533005,Tipulinae
115145211,25.01036945,121.5330283333,Helopeltis fasciaticollis
115145357,25.0101638833,121.5327383333,Nicotiana plumbaginifolia
115145460,25.0101111167,121.5324083333,Polypedates megacephalus
115146058,25.0103083333,121.5336133333,Lissachatina immaculata
115224431,25.0216199997,121.5261234,Scoparia dulcis
115259305,25.0134601689,121.5466092154,Gorsachius melanolophus
115289328,25.0177605,121.5379336997,Oxalis corniculata
115309792,25.01135678,121.52457823,Hypsipetes leucocephalus
115326687,25.0193979692,121.5340120911,Hymenocallis littoralis
115343675,25.0140972167,121.53563,Syzygium jambos
115349570,25.0197327997,121.5248255,
115349722,25.0192009,121.5247643,Hibiscus taiwanensis
115350033,25.0192753,121.5247078,Sonchus asper
115350252,25.0193863,121.5246393,Spiranthes sinensis
115350301,25.0195962997,121.5245062,Solanum torvum
115350363,25.0196359722,121.524501,Oenothera laciniata
115350457,25.0196989,121.524174,Quercus glauca
115350476,25.0197777997,121.5237740997,Xanthosoma sagittifolium
115350486,25.0199275,121.5240813,Toona sinensis
115350563,25.0201647997,121.5244165,Cyperus papyrus
115350681,25.0201647997,121.5244165,Ranunculus sceleratus
115350881,25.0201424997,121.5244267,Eclipta prostrata
115350999,25.0201264997,121.5244524997,Cyperus odoratus
115351139,25.0201264997,121.5244524997,Oryza sativa
115351193,25.0201591997,121.5244928,Hedychium coronarium
115351248,25.0201591997,121.5244928,Alpinia
115351361,25.0201591997,121.5244928,Rotala rotundifolia
115351367,25.01573,121.5410263889,Ceriagrion auranticum
115351464,25.0200673997,121.5244842997,Fimbristylis dichotoma
115351668,25.0200572,121.5244849997,Bacopa monnieri
115352175,25.0200510997,121.5244868997,Myriophyllum aquaticum
115352189,25.0200572,121.5244849997,Nuphar pumila
115352225,25.0200488,121.5244923997,Eleusine indica
115352328,25.0200454997,121.5245354,Thalia
115352625,25.0200391997,121.5245326997,Gardenia jasminoides
115352908,25.020043,121.5245285997,Cyperus alternifolius flabelliformis
115352981,25.0200969722,121.524465,Juncus effusus
115353002,25.020057,121.5246929722,Axonopus compressus
115353137,25.0200573997,121.5246927,Aster indicus
115353194,25.0201169,121.524799,Murraya koenigii
115353377,25.0201276997,121.524837,Colocasia esculenta
115353441,25.0201276997,121.524837,Helianthus annuus
115353475,25.0201178,121.5248433997,Zanthoxylum beecheyanum
115353592,25.020115,121.524861,Polygonaceae
115353719,25.0201282997,121.5248633,Plumbago
115359687,25.02541,121.52574,Pica serica
115363787,25.0105781389,121.5318221944,Eumelea ludovicata
115379038,25.0176212997,121.5364993997,Potentilla
115504238,25.0248305,121.5454166667,Solanum diphyllum
115508825,25.0156472167,121.53807,Asparagus aethiopicus
115518518,25.0107928157,121.5365727246,Platycladus orientalis
115518608,25.0108833333,121.5364638889,Ampelopsis glandulosa
115519281,25.0104777778,121.5320361111,Ficus microcarpa
115520043,25.0103805556,121.5319305556,Mangifera indica
115523166,25.0268177,121.5410935,Mazus pumilus
115529776,25.0173405,121.5397518,Evolvulus glomeratus
115535425,25.0157027833,121.5387633333,Camponotus habereri
115548090,25.0128314,121.5366843,Actias
115591032,25.0102972167,121.5320283333,Eumelea ludovicata
115675140,25.0266365719,121.5293894336,Nephrotoma
115689754,25.0190467834,121.5377731323,Agapanthus
115699714,25.016313123,121.5396830813,Plumeria rubra
115699748,25.0164847164,121.5401483446,
115699815,25.015973929,121.5402640311,Nelumbo
115699941,25.016169123,121.5406354399,
115700100,25.0161979906,121.5407781886,
115700736,25.0153716755,121.5413951256,
115701013,25.0153752421,121.5414201849,
115701063,25.015383947,121.5414479722,Aloe
115701229,25.0107232371,121.5322583914,Nicotiana plumbaginifolia
115704331,25.0105972222,121.5318145556,Perina nuda
115705965,25.0218629997,121.5244629,Chlorophytum comosum
115706024,25.02026,121.5250675,Erigeron bellioides
115706053,25.0199211,121.5224242997,Torenia concolor
115706112,25.0198619722,121.522548,Pittosporum pentandrum
115706203,25.0198616997,121.5225484,Bauhinia × blakeana
115706256,25.0200983,121.5239732,Ligustrum japonicum
115706284,25.0201947997,121.5239356,Lantana camara
115706308,25.0201039722,121.523903,Citrus × limon
115706578,25.020146,121.5239253,Selenicereus undatus
115706617,25.0201002,121.5240552,Carica papaya
115706629,25.0201789722,121.5240869722,Basella alba
115706664,25.0201768997,121.5240400997,Glebionis coronaria
115706690,25.0200227997,121.5240146,Melissa officinalis
115706730,25.0200116,121.5240048,Foeniculum vulgare
115706881,25.019956,121.523942,Emilia javanica
115706909,25.0199622997,121.5238848997,Euphorbia hirta
115706941,25.0199394997,121.5240155,Murraya koenigii
115706999,25.02007,121.523795,Salvia rosmarinus
115707029,25.0200689722,121.52379,Capsicum annuum
115707061,25.020015,121.523784,Nephrolepis brownii
115707083,25.020018,121.5238209722,Veronica peregrina
115707175,25.01998,121.523893,Euphorbia hypericifolia
115707220,25.01998,121.523893,Aloe
115707248,25.01998,121.523893,Xanthosoma sagittifolium
115707312,25.01998,121.523893,Typhonium blumei
115707360,25.0202179722,121.524146,Ipomoea batatas
115707389,25.0202179722,121.524146,Mentha
115707404,25.0202179722,121.524146,Amaranthus
115707424,25.0201719722,121.5241829722,Solanum lycopersicum
115707484,25.0201719722,121.5241829722,Asparagus officinalis
115707574,25.0203099722,121.524473,Gomphocarpus physocarpus
115707733,25.0203099722,121.524473,Zanthoxylum ailanthoides
115898533,25.0199248997,121.5237989997,Haematoxylum campechianum
116016690,25.0274795737,121.5254294255,Rivina humilis
116036085,25.0279696997,121.5297304997,Crossandra
116045479,25.0197945,121.5439616667,Camponotus habereri
116046274,25.0253778997,121.5404103,Iris domestica
116055689,25.0172611667,121.5403966667,Streptopelia tranquebarica
116060067,25.0202569632,121.5253584087,Magnoliopsida
116243435,25.0184414,121.5346724,Trifolium repens
116257947,25.0188888333,121.5375583333,Typha orientalis
116257971,25.0194833333,121.5377283333,Spiranthes sinensis
116257979,25.0192555,121.5375966667,Nuphar pumila
116258090,25.0166277833,121.5406333333,Leptocoris vicinus
116258156,25.01558055,121.5410216667,Pontederia cordata
116258196,25.0158861167,121.5407783333,Saururus chinensis
116258241,25.01599445,121.5407116667,Cenchrus setaceus
116258979,25.0165440961,121.543930492,Jasminanthes mucronata
116288717,25.015297,121.534002,Streptopelia orientalis
116388346,25.0166475997,121.5346064997,
116391498,25.0176458,121.5404020997,Milionia zonea
116392171,25.017586,121.5451209722,Erebidae
116394321,25.014524699,121.5305368725,Eristalinus arvorum
116396176,25.0154222878,121.5345657617,Vespa ducalis
116500936,25.0193697997,121.5247554997,Magnoliopsida
116521377,25.0275778333,121.5318966667,Pometia
116523576,25.0178529997,121.5375688997,Drymaria cordata
116529355,25.0193271637,121.5375213623,Dendrocitta formosae formosae
116656050,25.0163851061,121.5402828902,Orthetrum triangulare
116661504,25.0149439982,121.5393234077,Cardamine flexuosa
116775561,25.0167528333,121.5403966667,Nicotiana plumbaginifolia
